"y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50"
1.99104824033603,-0.0593221432096996,0.490074558960548,-0.519907680449453,-0.0281922485398193,1.2042137949203,-0.23157254709392,0.569533444662939,-0.191609918058903,-0.93318033419841,-0.072619727581253,0.137530908486501,0.143427695902465,0.407305596494717,0.939747158554479,1.26011149952179,-0.329878357120719,-0.460099561045648,-0.172452586050479,0.298751943563841,-0.26957053766657,-0.690994073557538,-0.0407065040357863,0.257587786083076,0.198087256755297,-0.932169675073609,0.0983927135210143,-0.0220091909961637,-0.494012796594096,-0.284791954634916,-0.160452418851975,1.0346558303609,0.680804558820682,0.548528869622198,1.21519660475144,1.20835497061415,0.307977415035917,0.174070943723835,-0.286906951232486,0.682827740529115,1.14204787144094,0.0415859679230963,0.916284034215482,0.198357523056526,0.89308709615213,0.298498577836425,0.114891146674165,0.202913169768248,-0.279014741647666,-0.521879021327627,-0.0450585517109346
-2.69360189767814,0.683440710054752,0.0896104227131384,1.17910943457756,1.17865706471203,1.03052242677988,1.50350407330494,1.53517499139851,1.69201265020555,0.19991992411624,0.849293035911802,0.224114792278403,-0.221087071347014,-0.235091768294017,0.216116763214741,-0.20740636295242,-1.02533414120076,-0.47007403116182,-0.803642428657688,-0.665670405626882,-1.30081202022865,0.0301934245457248,0.251000708659772,-0.0668500008416831,-0.0177746455800359,-0.450612812263979,1.85925526690865,1.28797315602389,1.29652077751355,2.24973644203365,0.572390500602817,2.30450227141508,1.71427912457338,2.43832494552136,2.22338261875222,1.77379125396032,1.12867225478315,0.394028683217228,0.739802067424678,0.43373460723796,0.938315200610915,1.14349187807112,0.781079045817938,0.722886684657914,0.292369785833437,0.934380193329156,0.569278730634109,0.276282705758269,0.627032830014524,0.828407698206784,0.999797371304913
7.51579901004899,0.620872741411348,0.278416960889992,-0.713803625298674,-0.00782942656103139,-0.502330850093104,-1.80847169051723,-1.02921608167967,-1.35790032487728,-2.3406444824821,-2.18263945209727,-0.115663399903616,-1.07867271245027,-0.0657360107265595,-0.501804325825259,-0.858495082402573,-0.207005875297678,0.0832835447831248,-0.0905843923952252,-0.433881865855227,0.342832499050992,-0.356255149155512,-1.53539276757064,-1.00835494917523,-0.819529861303914,-1.11441894774624,0.293027901529097,0.936758002529997,0.268809760174297,-0.0443498403661331,0.95999311953626,-1.2774770824478,-1.00972577795997,-0.992595853057127,-1.12844701713818,-0.647225684237986,-1.37236713108644,-1.660091007825,-0.781225760364064,-1.20795099932978,-0.841013357167266,0.192381191614831,-0.918874174338894,-0.0571757367397844,-0.785105605173462,-0.877795363970643,1.5497302981674,1.83041418503809,0.422793620903996,1.97586469193161,0.715527794810087
-0.767162217292439,0.206562577061303,-0.280296679778032,-0.0480023291856487,-0.0919717056128412,0.694091241490744,0.733648298215487,0.61512160829214,-0.989870297758501,0.481535168064888,0.324738779677368,-0.546416895205261,-0.53431873772239,-1.08462722396744,-0.598355260950152,-1.17731637672198,1.64160449216748,2.64429538500946,1.36041025932839,1.55670282877949,1.89036501031734,1.70210716123038,1.63384722895359,1.38969543873402,1.47970679789397,1.01028918788589,0.411955020136271,0.0897008051837148,0.502040504785155,0.0150935387901829,0.339082127560841,0.170241542792239,-0.2419513065869,0.17134418415859,0.203961467822211,-0.566901354312815,0.803079573129467,0.01719302654021,1.10321491610937,0.156514896963724,0.703443992360704,1.00972799868815,0.607747651609079,0.547626784356183,1.10535019311536,0.195330582601224,-0.884898239418599,-0.748558785290418,-1.69578108559492,-1.16380255533563,-0.491134937766526
17.7267923645366,1.69465315650201,2.23550217364029,1.29268919308453,2.05415393626359,1.95235961464615,0.11557604838518,0.0713496478580962,-0.645931833537622,0.344999185678199,-0.185461400935182,0.784486836827089,-0.0710056912941696,0.971793635854128,1.31006361144208,0.87824816393688,-1.07909924609478,-1.09581088330406,-1.47492732888734,-1.66189727573831,-1.12767187521983,-0.354699936045346,-0.39853970791011,-0.115496558918172,-0.031493145778016,-0.223104740731983,1.48971582008487,1.65950881386225,0.465472166249229,0.971014384590521,0.990471402341959,0.248808988432867,0.26937557330393,1.01921440826466,0.867072935358036,0.742881243258784,-1.24054623291289,0.100592023290984,-0.389496771680769,-0.0310136366050625,-0.38760331396854,1.0536443900975,0.348767226566961,0.472584872599045,0.286006567349327,0.488672639391291,0.124831907306804,0.378040386567067,0.343360370026071,0.751904829855767,0.259059005159297
10.8503302323925,0.578569173443993,0.728709516716127,-0.282152255265826,0.261573433828846,0.449920148008274,-0.888674324439081,-1.80563876674707,-0.723370978058576,-0.802727812658657,-0.514879130937357,1.1178457696678,0.743866348927273,1.05890824040799,0.846512181466398,1.40010729904389,0.472411244378974,1.35039928280291,1.09928695747476,1.06261969039662,1.029564086681,-0.339854986127682,-1.76209121683076,-1.60704200197528,-0.800691812725046,-1.47497862926592,0.590269476316198,-0.737553528027167,-0.203752970678187,0.272000724145518,-0.706704199668709,1.30840855951445,0.816729567160933,0.699014233755624,-0.00882290774406086,-0.531598784923577,1.36663533517605,2.24902340708227,2.18005617934688,1.89231950443747,1.71450652113135,0.727126120907639,0.29278008791446,0.116465759353415,0.816815504429443,0.23601837282647,0.972984106618577,1.276806416306,-0.354230820935673,0.847019009132165,0.34450209323533
-8.6064601470434,0.990180041509694,0.456502890635968,0.250509059621125,0.98708867579237,1.07203321247141,3.16875331459135,2.54253021960782,3.34833868604247,2.59084891841553,3.4224348160904,0.0973866894882808,0.367753289789966,-0.916463503890365,-0.251663180093259,-0.257542316446354,0.0494347801368752,0.52138715491854,0.525400720060623,1.12208204456913,1.69750661456874,-1.84606097590732,-1.8007899026721,-0.827165894837566,-1.2456402114863,-1.34164973638957,-0.771812354454497,-0.28668102819848,-0.278389632611945,-1.31821182197643,-0.133224909032281,1.37484061960838,1.28811652990156,1.23197936495853,1.92371035192465,0.184509589741679,0.0104961226303688,0.535677588260856,0.418366331910243,0.239524631895276,-0.104761925817874,0.557856899792058,-0.145362263793349,0.568613197333741,0.245036050580034,-0.832682837831663,-0.74974630748881,-0.738764629097726,-1.1460466196579,-1.69141763377852,-1.27604478163252
-10.7024555964892,-0.178821783588816,-0.72896705829934,-0.158347006558862,-0.388083932555207,-0.671356827603796,2.6461230613654,1.41905461280711,1.19738131225899,1.28418940198357,0.899838492758122,0.465530991657114,0.77453221378214,0.90923702126353,0.802406540880434,0.390293309741534,0.802518974977126,-0.0995869324073728,0.985128885636936,1.68738060955439,0.940341258017562,0.0273179215561323,-0.00489739412972123,-0.589382308819962,0.321244816835434,0.0553966601918633,1.5744301123645,1.68102992709356,1.57122100072677,1.73347591224897,1.78321066459853,-1.48752202340564,-0.477095932779322,-1.51934200912143,-0.585517747444641,-0.937443526903089,0.0650671378907201,-0.197510637372914,-0.63209969415118,0.223519154276883,0.326387712428395,-1.12945665415033,-1.46773866292006,0.221904576779414,-0.165525382942983,-0.597822824967264,0.336055766240856,1.22298616747692,0.886999061839604,0.861797243391505,1.31978953022125
-22.5960125839888,-2.27098538157568,-2.7478889803194,-2.94460796337623,-3.0813413116822,-3.42210696325199,0.16709285709893,0.379086966001066,0.712377945981207,0.980744965648189,0.650083971102515,-0.211981114027212,0.0999533965972084,-0.146011854414441,-0.207135479239686,-0.137449919015953,0.142472752788338,-0.959276374536727,-0.109616894335887,0.0213885215894615,-0.642671266504756,1.51226636383277,0.711186542347555,1.82432723194499,1.38338683144846,2.28287109402099,2.5930180779845,2.15654212872435,2.16169715189203,1.86392659668113,1.42433511381447,-1.13045815815923,-1.34522165581887,-1.02800242698181,-1.52973904450684,-1.05613356335529,1.17258922874821,1.59413968426395,0.626966942610741,0.866020028869737,0.58316233558817,-0.702404675324833,-0.704503694639691,0.1228698268277,-1.18218438720748,0.00935752254653363,1.35702170128457,1.40842124269317,1.02126260608623,0.991369734637466,0.379501339883434
15.1456897479695,-0.117520118862502,0.783579180032782,1.54095077314794,0.99668046064898,0.906786794473047,-0.821196291627526,-1.12093266079342,-0.156090667528255,-0.53859057099326,-1.22736558020926,-0.398881126333581,-0.330227719770512,0.255992574962407,-0.331864644263045,-0.763163856720094,-0.46783687173615,-0.0223702352763948,0.466858813271013,0.504123625803667,-0.167672535534536,1.15887636474143,0.808198313559664,0.701259376501898,1.51847537220291,0.909572347840485,-0.880144143209604,-1.06139582510555,-0.858607888887104,-1.11684953185603,-0.498707621601255,1.0171452948793,0.326732351629599,-0.538217253549992,1.17435708306209,0.381936841470133,-2.86919472676336,-1.87776917003537,-2.250697983639,-2.46609457088014,-1.81399279747884,0.652863546615599,-0.54203828228161,-0.940436739424619,-0.800690622877285,0.311311716303212,2.37205724404276,1.99725940336609,2.41138981169255,1.62507049060709,2.16015315210466
